Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Airport,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR5309,South Africa,South Africa,1/26/2015 0:00,"2 rhino horn, 3 lion claws, crocodile meat and rhino horn powder seized at Cape Town International Airport - 1 suspect convicted",Cape Town International Airport,Panthera leo,"Lion, León, Lion d'Afrique",Claw,3,,,,,
MOR5309,South Africa,South Africa,1/26/2015 0:00,"2 rhino horn, 3 lion claws, crocodile meat and rhino horn powder seized at Cape Town International Airport - 1 suspect convicted",Cape Town International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR5309,South Africa,South Africa,1/26/2015 0:00,"2 rhino horn, 3 lion claws, crocodile meat and rhino horn powder seized at Cape Town International Airport - 1 suspect convicted",Cape Town International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Powder,,0.004,Kilograms,,,
MOR5325,Nigeria,Nigeria,6/10/2016 0:00,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport - Two Chinese Nationals Arrested,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport,Elephantidae,Elephants,Ivory Pieces - Raw,387,,,,,
MOR5325,Nigeria,Nigeria,6/10/2016 0:00,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport - Two Chinese Nationals Arrested,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport,Elephantidae,Elephants,Ivory - Worked,271,,,,,
MOR5325,Nigeria,Nigeria,6/10/2016 0:00,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport - Two Chinese Nationals Arrested,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport,Elephantidae,Elephants,Ivory - Worked,271,,,,,
MOR5325,Nigeria,Nigeria,6/10/2016 0:00,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport - Two Chinese Nationals Arrested,678 Elephant Tusks & 381 Kg Pangolin Scales - Murtala Muhammed Airport,Manidae,Pangolins,Scales,,381,Kilograms,,,
MOR5328,Hong Kong,Hong Kong,5/14/2016 0:00,5 pieces of rhino horn (10 kg) seized at Hong Kong International Airport - 1 arrested,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,5,10,Kilograms,2000000,HKD Hong Kong Dollar,257646
MOR5355,South Sudan,South Sudan,6/16/2016 0:00,"1.2 tonnes of ivory at Juba International Airport, South Sudan, four arrested",Juba International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,1286,Kilograms,,,
MOR5361,Indonesia,Indonesia,6/6/2016 0:00,"350 purple-throated sunbirds seized at Juanda International Airport, one suspect arrested",Juanda International Airport,Leptocoma brasiliana,Van Hasselt's Sunbird,Individual - Live,350,,,,,
MOR5407,Hong Kong,Hong Kong,6/21/2016 0:00,3 kg of ivory seized at Hong Kong International Airport mail centre,Hong Kong International Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,,3,Kilograms,,,
MOR5485,South Africa,South Africa,2/2/2016 0:00,557 kg of abalone seized at OR Tambo International Airport,OR Tambo International Airport,Haliotis,Abalone,Individual - Dead,,577,Kilograms,2019000,ZAR South African Rand,126486
MOR5519,Pakistan,Pakistan,1/17/2016 0:00,"5 falcons seized at Jinnah International Airport, Karachi, Pakistan from Dubai",Jinnah International Airport,Falco cherrug,"Saker, Saker Falcon, Halcón sacre, Faucon sacre",Individual - Live,4,,,,,
MOR5519,Pakistan,Pakistan,1/17/2016 0:00,"5 falcons seized at Jinnah International Airport, Karachi, Pakistan from Dubai",Jinnah International Airport,Falco peregrinus,"Duck Hawk, Peregrine, Peregrine Falcon, Halcón blancuzco, Halcón común, Halcón peregrino, Halcón real, Halcón viajero, Faucon pèlerin",Individual - Live,1,,,,,
MOR5536,Kenya,Kenya,1/1/2016 0:00,2 ivory bracelets & 1 comb (150 g) seized at Jomo Kenyatta International Airport - 1 convicted,Jomo Kenyatta International Airport,Elephantidae,Elephants,Ivory - Worked,2,0.15,Kilograms,,,
MOR5536,Kenya,Kenya,1/1/2016 0:00,2 ivory bracelets & 1 comb (150 g) seized at Jomo Kenyatta International Airport - 1 convicted,Jomo Kenyatta International Airport,Elephantidae,Elephants,Ivory - Worked,1,0.15,Kilograms,,,
MOR5540,Hong Kong,Hong Kong,4/16/2016 0:00,26 kg of carved ivory seized at Hong Kong International Airport - 1 arrested,Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,26,Kilograms,260000,HKD Hong Kong Dollar,33520.3
MOR5541,Viet Nam,Viet Nam,4/22/2016 0:00,100 ivory tusk - Noi Bai International Airport from Turkish Airline flight,100 ivory tusk - Noi Bai International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,100,98,Kilograms,,,
MOR5557,Indonesia,Indonesia,7/16/2016 0:00,10 baby pythons seized in Soekarno Hatta Airport,Soekarno Hatta Airport,Pythonidae,"Pythons, Pitones",Individual - Live,10,,,,,
MOR5582,Viet Nam,Viet Nam,7/19/2016 0:00,"15kg African elephant ivory seized at Tan Son Nhat International Airport, one suspect arrested",Tan Son Nhat International Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,31,15,Kilograms,1000000000,VND Vietnamese Dong,44840
MOR5598,France,France,6/1/2016 0:00,26 tusks (142 kg) seized at Charles de Gaulle Airport - 1 convicted,Charles de Gaulle Airport,Elephantidae,Elephants,Tusk,26,142,Kilograms,,,
MOR5609,South Sudan,South Sudan,5/24/2016 0:00,27 ivory pieces seized at Juba International Airport - 1 arrested,Juba International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,27,,,,,
MOR5610,Viet Nam,Viet Nam,7/31/2016 0:00,4 pieces of rhino horn (2 kg) seized at Tan Son Nhat International Airport - 1 Vietnamese national arrested,Tan Son Nhat International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,4,2,Kilograms,4500000000,VND Vietnamese Dong,200000
MOR5612,India,India,7/28/2016 0:00,500 Star Tortoises seized at Chennai Airport,Chennai Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,500,,,,,
MOR56134,Hong Kong,Hong Kong,7/27/2016 0:00,8 kg of worked ivory seized at Hong Kong International Airport - 1 arrested,Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,8,Kilograms,80000,HKD Hong Kong Dollar,10313.2
MOR5621,Malaysia,Malaysia,7/21/2016 0:00,"1,001 kg of ivory seized at Kuala Lumpur International Airport",Kuala Lumpur International Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,61,1001,Kilograms,10000000,MYR Malaysian Ringgit,2466090
MOR5645,Viet Nam,Viet Nam,4/16/2015 0:00,18 ivory pieces (60.56 kg) & 3 rhino horn (4.86 kg) seized at Noi Bai International Airport,Noi Bai International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,18,60.56,Kilograms,,,
MOR5645,Viet Nam,Viet Nam,4/16/2015 0:00,18 ivory pieces (60.56 kg) & 3 rhino horn (4.86 kg) seized at Noi Bai International Airport,Noi Bai International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,3,4.86,Kilograms,,,
MOR5646,Viet Nam,Viet Nam,8/12/2015 0:00,25 ivory pieces (45.54 kg) & 1 rhino horn piece (4.74 kg) seized in Noi Bai International Airport - 1 convicted,Noi Bai International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,25,45.54,Kilograms,,,
MOR5646,Viet Nam,Viet Nam,8/12/2015 0:00,25 ivory pieces (45.54 kg) & 1 rhino horn piece (4.74 kg) seized in Noi Bai International Airport - 1 convicted,Noi Bai International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,1,4.74,Kilograms,,,
MOR5654,Kenya,Kenya,6/8/2016 0:00,500 kg pangolin scales seized at Jomo Kenyatta Airport,Jomo Kenyatta Airport,Manidae,Pangolins,Scales,,500,Kilograms,,,
MOR5691,South Africa,South Africa,12/23/2015 0:00,2 rhino horns seized at OR Tambo International Airport,OR Tambo International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,10,Kilograms,3000000,ZAR South African Rand,195996
MOR5703,China,China,3/15/2016 0:00,0.192 kg of ivory carvings seized at Guangzhou Baiyun Airport - 1 suspect,Guangzhou Baiyun Airport,Elephantidae,Elephants,Ivory - Worked,1,0.192,Kilograms,,,
MOR5703,China,China,3/15/2016 0:00,0.192 kg of ivory carvings seized at Guangzhou Baiyun Airport - 1 suspect,Guangzhou Baiyun Airport,Elephantidae,Elephants,Ivory - Worked,1,0.192,Kilograms,,,
MOR5703,China,China,3/15/2016 0:00,0.192 kg of ivory carvings seized at Guangzhou Baiyun Airport - 1 suspect,Guangzhou Baiyun Airport,Elephantidae,Elephants,Ivory - Worked,1,0.192,Kilograms,,,
MOR5729,Cambodia,Cambodia,8/14/2016 0:00,8 rhino horn pieces (4.38 kg) seized at Phnom Penh Airport - 1 arrested,Phnom Penh Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,8,4.38,Kilograms,400000,USD US Dollar,400000
MOR5733,China,China,1/12/2015 0:00,9.055 kg rhino horn seized at Beijing International Airport - 4 convicted,Beijing International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,9.055,Kilograms,2263750,CNY Yuan Renminbi,343381
MOR5735,China,China,5/2/2016 0:00,"33 pieces of hawksbill shell seized at Xiamen Gaoqi International Airport, one suspect",Xiamen Gaoqi International Airport,Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Shell,33,,,,,
MOR5736,China,China,6/1/2016 0:00,"Tiger skin, ivory and red coral products seized at Dalian Airport, China from Tokyo",Dalian Airport,Panthera tigris,"Tiger, Tigre",Skin,1,2,Kilograms,,,
MOR5736,China,China,6/1/2016 0:00,"Tiger skin, ivory and red coral products seized at Dalian Airport, China from Tokyo",Dalian Airport,Elephantidae,Elephants,Ivory - Worked,2,0.01,Kilograms,,,
MOR5744,China,China,3/12/2016 0:00,200 ivory carvings (0.852 kg) seized at Guangzhou International Airport,Guangzhou International Airport,Elephantidae,Elephants,Ivory - Worked,200,0.852,Kilograms,,,
MOR5744,China,China,3/12/2016 0:00,200 ivory carvings (0.852 kg) seized at Guangzhou International Airport,Guangzhou International Airport,Elephantidae,Elephants,Ivory - Worked,200,0.852,Kilograms,,,
MOR5744,China,China,3/12/2016 0:00,200 ivory carvings (0.852 kg) seized at Guangzhou International Airport,Guangzhou International Airport,Elephantidae,Elephants,Ivory - Worked,200,0.852,Kilograms,,,
MOR5744,China,China,3/12/2016 0:00,200 ivory carvings (0.852 kg) seized at Guangzhou International Airport,Guangzhou International Airport,Elephantidae,Elephants,Ivory - Worked,200,0.852,Kilograms,,,
MOR6602,Malaysia,Malaysia,8/4/2016 0:00,"111 kg ivory seized at Kuala Lumpur International Airport, Malaysia",Kuala Lumpur International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,111,Kilograms,946489,MYR Malaysian Ringgit,234609
MOR6635,Viet Nam,Viet Nam,4/1/2016 0:00,105 pieces of ivory (97 kg) seized at Noi Bai Airport,Noi Bai Airport,Elephantidae,Elephants,Ivory Pieces - Raw,105,97,Kilograms,,,
MOR6770,Indonesia,Indonesia,2/16/2016 0:00,2 rhino horn and 163 ivory pieces seized at Soekarno-Hatta International Airport - 1 arrested,Soekarno-Hatta International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR6770,Indonesia,Indonesia,2/16/2016 0:00,2 rhino horn and 163 ivory pieces seized at Soekarno-Hatta International Airport - 1 arrested,Soekarno-Hatta International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,163,,,,,
MOR7076,Italy,Italy,3/30/2015 0:00,2 rhino horn seized at Milan–Malpensa Airport - 1 Chinese national,Milan Malpensa Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR7078,Italy,Italy,3/1/2015 0:00,"1 piece of raw ivory, 1 carving and 3 rhino horn seized at Milan Malpensa Airport - 1 Chinese national",Milan Malpensa Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,3,,,,,
MOR7078,Italy,Italy,3/1/2015 0:00,"1 piece of raw ivory, 1 carving and 3 rhino horn seized at Milan Malpensa Airport - 1 Chinese national",Milan Malpensa Airport,Elephantidae,Elephants,Ivory - Worked,1,,,,,
MOR7078,Italy,Italy,3/1/2015 0:00,"1 piece of raw ivory, 1 carving and 3 rhino horn seized at Milan Malpensa Airport - 1 Chinese national",Milan Malpensa Airport,Elephantidae,Elephants,Ivory Pieces - Raw,1,,,,,
MOR7081,Mozambique,Mozambique,4/13/2015 0:00,3.8 kg of rhino horn seized at Maputo International Airport - 3 Vietnamese citizens arrested,Maputo International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,3.8,Kilograms,,,
MOR7084,Mozambique,Mozambique,4/18/2015 0:00,1.8 kg of rhino horn seized at Maputo Interantional Airport - 1 Vietnamese national,Maputo International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,1.8,Kilograms,,,
MOR7101,South Sudan,South Sudan,6/8/2015 0:00,Rhino horns seized at Juba International Airport - 2 arrested,Juba International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,,,,,
MOR7113,Hong Kong,Hong Kong,9/21/2015 0:00,3 rhino horn pieces (10 kg) seized at Hong Kong International Airport - 3 arrested,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,3,10,Kilograms,,,
MOR7116,"Congo, Democratic Republic of The","Congo, Democratic Republic of The",10/18/2015 0:00,2 white rhino horns and 60 elephant tusks (113 kg) seized at Ndjili International Airport - 2 Vietnamese nationals fled,Ndjili International Airport,Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Horn,2,,,,,
MOR7116,"Congo, Democratic Republic of The","Congo, Democratic Republic of The",10/18/2015 0:00,2 white rhino horns and 60 elephant tusks (113 kg) seized at Ndjili International Airport - 2 Vietnamese nationals fled,Ndjili International Airport,Elephantidae,Elephants,Tusk,60,,,,,
MOR7119,Mozambique,Mozambique,11/9/2015 0:00,"14 pieces of rhino horn, 14 lion claws and 49 lion teeth seized at Maputo International Airport - 1 Vietnamese national arrested",Maputo International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,14,,,,,
MOR7119,Mozambique,Mozambique,11/9/2015 0:00,"14 pieces of rhino horn, 14 lion claws and 49 lion teeth seized at Maputo International Airport - 1 Vietnamese national arrested",Maputo International Airport,Panthera leo,"Lion, León, Lion d'Afrique",Teeth,49,,,,,
MOR7119,Mozambique,Mozambique,11/9/2015 0:00,"14 pieces of rhino horn, 14 lion claws and 49 lion teeth seized at Maputo International Airport - 1 Vietnamese national arrested",Maputo International Airport,Panthera leo,"Lion, León, Lion d'Afrique",Claw,14,,,,,
MOR7124,Uganda,Uganda,11/30/2015 0:00,36 kg ivory and 3 kg rhino horn seized at Entebbe International Airport - 2 Vietnamese convicted,Entebbe International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,3,Kilograms,,,
MOR7124,Uganda,Uganda,11/30/2015 0:00,36 kg ivory and 3 kg rhino horn seized at Entebbe International Airport - 2 Vietnamese convicted,Entebbe International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,36,Kilograms,,,
MOR7155,Viet Nam,Viet Nam,10/1/2016 0:00,213 ivory pieces (309 kg) seized at Noi Bai International Airport,Noi Bai International Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,213,309,Kilograms,,,
MOR7275,Kenya,Kenya,1/22/2016 0:00,11 Ploughshare Tortoises - Jomo Kenyatta Airport - Two Men Arrested,11 Ploughshare Tortoises - Jomo Kenyatta Airport,Astrochelys yniphora,"Angonoka, Madagascar Angulated Tortoise, Madagascar Tortoise, Tortuga de espolones, Tortuga de Madagascar, Tortuga globulosa malagache, Tortue à éperon, Tortue à plastron éperonné, Tortue à soc, Tortue à soc de Madagascar, Tortue de Madagascar, Ploughshare Tortoise",Individual - Live,11,,,,,
MOR7291,Hong Kong,Hong Kong,10/19/2016 0:00,60 kg of worked ivory seized at Hong Kong International Airport - 3 arrested,Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,60,Kilograms,600000,HKD Hong Kong Dollar,77329.8
MOR7293,Hong Kong,Hong Kong,7/27/2016 0:00,10 rhino horn (6.71 kg) seized at Hong Kong International Airport,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,10,6.71,Kilograms,1340000,HKD Hong Kong Dollar,
MOR7341,Mozambique,Mozambique,10/30/2016 0:00,8 rhino horns (8.8 kg) seized at Maputo International Airport - 1 Vietnamese national absconded,Maputo International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,8,8.8,Kilograms,,,
MOR7342,Cambodia,Cambodia,11/1/2016 0:00,35 kg of rhino horn seized at Phnom Penh International Airport - 1 Chinese citizen arrested,Phnom Penh International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,35,Kilograms,,,3500000
MOR7347,South Africa,South Africa,10/27/2016 0:00,Raw ivory and 10 kg of abalone seized at O.R. Tambo International Airport - 2 Chinese nationals arrested,OR Tambo International Airport,Haliotis midae,"South African abalone, Perlemoen abalone",Individual - Dead,,10,Kilograms,,,
MOR7347,South Africa,South Africa,10/27/2016 0:00,Raw ivory and 10 kg of abalone seized at O.R. Tambo International Airport - 2 Chinese nationals arrested,OR Tambo International Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,,,,,,
MOR7759,Russian Federation,Russian Federation,10/1/2016 0:00,"28 lizards + 2 snakes seized at Domodedovo Airport, Russia",Domodedovo Airport,Squamata-Lacertilia,Lizards,Individual - Live,28,,,,,
MOR7760,Cameroon,Cameroon,12/10/2016 0:00,670 kg of pangolin scales seized at Yaoundé Nsimalen International Airport - 3 arrested,Yaoundé Nsimalen International Airport,Manidae,Pangolins,Scales,,670,Kilograms,,,
MOR7836,Peru,Peru,4/1/2016 0:00,"10 birds rescued at Jorge Chavez International Airport, Peru",Jorge Chavez International Airport,Rupicola peruvianus,"Andean Cock-of-the-rock, Peruvian Cock-of-the-rock, Red Cock-of-the-rock, Scarlet Cock-of-the-rock, Gallito de las sierras, Gallito de roca peruano, Tunqui, Coq-de-roche péruvien",Individual - Live,10,,,,,
